Order ID,Product ID,Item Name,Quantity,Product Price
18552,56,Prawn Puree,1,"4,95"
18550,64,Sheek Kehab,1,"4,95"
18546,54,Chicken Tikka,1,"4,95"
18544,64,Sheek Kehab,1,"4,95"
18543,64,Sheek Kehab,1,"4,95"
18542,53,Tandoori Chicken,1,"4,95"
18542,54,Chicken Tikka,1,"4,95"
18540,54,Chicken Tikka,1,"4,95"
18528,54,Chicken Tikka,1,"4,95"
18523,54,Chicken Tikka,1,"4,95"
18519,62,Masala Sauce,1,"4,95"
18519,54,Chicken Tikka,1,"4,95"
18515,64,Sheek Kehab,1,"4,95"
18514,51,Chicken Chaat,1,"4,95"
18504,64,Sheek Kehab,1,"4,95"
18502,56,Prawn Puree,1,"4,95"
18501,54,Chicken Tikka,1,"4,95"
18501,51,Chicken Chaat,1,"4,95"
18499,64,Sheek Kehab,1,"4,95"
18483,51,Chicken Chaat,1,"4,95"
18480,51,Chicken Chaat,1,"4,95"
18474,54,Chicken Tikka,1,"4,95"
18471,57,Chicken Pakora,1,"4,95"
18464,63,Lamb Tikka,2,"4,95"
18461,54,Chicken Tikka,1,"4,95"
18454,54,Chicken Tikka,1,"4,95"
18449,54,Chicken Tikka,1,"4,95"
18435,62,Masala Sauce,1,"4,95"
18428,51,Chicken Chaat,1,"4,95"
18427,64,Sheek Kehab,1,"4,95"
18426,56,Prawn Puree,1,"4,95"
18424,56,Prawn Puree,1,"4,95"
18422,54,Chicken Tikka,1,"4,95"
18420,63,Lamb Tikka,1,"4,95"
18417,60,Paneer Pakora,1,"4,95"
18415,61,Garlic Chicken Rice,2,"4,95"
18411,64,Sheek Kehab,1,"4,95"
18398,60,Paneer Pakora,1,"4,95"
18391,57,Chicken Pakora,1,"4,95"
18390,57,Chicken Pakora,1,"4,95"
18384,62,Masala Sauce,1,"4,95"
18384,54,Chicken Tikka,1,"4,95"
18377,62,Masala Sauce,1,"4,95"
18373,57,Chicken Pakora,1,"4,95"
18369,56,Prawn Puree,1,"4,95"
18364,54,Chicken Tikka,1,"4,95"
18356,54,Chicken Tikka,1,"4,95"
18355,56,Prawn Puree,2,"4,95"
18355,51,Chicken Chaat,1,"4,95"
18351,51,Chicken Chaat,1,"4,95"
18346,54,Chicken Tikka,1,"4,95"
18345,51,Chicken Chaat,2,"4,95"
18344,64,Sheek Kehab,1,"4,95"
18336,57,Chicken Pakora,1,"4,95"
18328,64,Sheek Kehab,1,"4,95"
18325,55,Korma Sauce,1,"4,95"
18322,54,Chicken Tikka,2,"4,95"
18322,51,Chicken Chaat,1,"4,95"
18321,60,Paneer Pakora,1,"4,95"
18319,53,Tandoori Chicken,1,"4,95"
18319,64,Sheek Kehab,1,"4,95"
18315,64,Sheek Kehab,1,"4,95"
18312,64,Sheek Kehab,1,"4,95"
18310,54,Chicken Tikka,1,"4,95"
18309,58,Chana Chaat,1,"4,95"
18307,62,Masala Sauce,1,"4,95"
18281,59,Aloo Chaat,1,"4,95"
18281,53,Tandoori Chicken,1,"4,95"
18272,54,Chicken Tikka,1,"4,95"
18271,51,Chicken Chaat,1,"4,95"
18270,63,Lamb Tikka,2,"4,95"
18268,57,Chicken Pakora,1,"4,95"
18265,61,Garlic Chicken Rice,1,"4,95"
18257,62,Masala Sauce,1,"4,95"
18252,54,Chicken Tikka,1,"4,95"
18246,56,Prawn Puree,1,"4,95"
18236,58,Chana Chaat,1,"4,95"
18233,53,Tandoori Chicken,1,"4,95"
18230,51,Chicken Chaat,1,"4,95"
18229,54,Chicken Tikka,1,"4,95"
18223,57,Chicken Pakora,1,"4,95"
18217,51,Chicken Chaat,1,"4,95"
18216,64,Sheek Kehab,1,"4,95"
18205,62,Masala Sauce,1,"4,95"
18201,56,Prawn Puree,2,"4,95"
18199,54,Chicken Tikka,1,"4,95"
18191,53,Tandoori Chicken,1,"4,95"
18191,64,Sheek Kehab,1,"4,95"
18190,59,Aloo Chaat,1,"4,95"
18190,57,Chicken Pakora,1,"4,95"
18184,51,Chicken Chaat,1,"4,95"
18167,56,Prawn Puree,1,"4,95"
18164,51,Chicken Chaat,2,"4,95"
18156,59,Aloo Chaat,1,"4,95"
18136,63,Lamb Tikka,1,"4,95"
18134,54,Chicken Tikka,1,"4,95"
18134,64,Sheek Kehab,1,"4,95"
18131,51,Chicken Chaat,1,"4,95"
18130,64,Sheek Kehab,1,"4,95"
18122,62,Masala Sauce,1,"4,95"
18120,56,Prawn Puree,2,"4,95"
18108,55,Korma Sauce,1,"4,95"
18107,56,Prawn Puree,1,"4,95"
18106,55,Korma Sauce,1,"4,95"
18102,61,Garlic Chicken Rice,1,"4,95"
18101,51,Chicken Chaat,1,"4,95"
18095,53,Tandoori Chicken,1,"4,95"
18095,64,Sheek Kehab,2,"4,95"
18086,62,Masala Sauce,1,"4,95"
18084,55,Korma Sauce,1,"4,95"
18082,62,Masala Sauce,1,"4,95"
18080,62,Masala Sauce,1,"4,95"
18078,57,Chicken Pakora,1,"4,95"
18077,62,Masala Sauce,1,"4,95"
18073,63,Lamb Tikka,1,"4,95"
18072,56,Prawn Puree,1,"4,95"
18040,56,Prawn Puree,1,"4,95"
18039,54,Chicken Tikka,1,"4,95"
18033,53,Tandoori Chicken,1,"4,95"
18029,56,Prawn Puree,1,"4,95"
18026,57,Chicken Pakora,1,"4,95"
18019,53,Tandoori Chicken,1,"4,95"
18019,64,Sheek Kehab,1,"4,95"
18017,54,Chicken Tikka,1,"4,95"
18016,64,Sheek Kehab,1,"4,95"
18015,54,Chicken Tikka,2,"4,95"
18008,54,Chicken Tikka,1,"4,95"
18006,51,Chicken Chaat,2,"4,95"
18005,54,Chicken Tikka,1,"4,95"
18001,62,Masala Sauce,1,"4,95"
17998,54,Chicken Tikka,1,"4,95"
17987,62,Masala Sauce,1,"4,95"
17986,64,Sheek Kehab,1,"4,95"
17986,54,Chicken Tikka,1,"4,95"
17976,56,Prawn Puree,1,"4,95"
17970,64,Sheek Kehab,1,"4,95"
17967,56,Prawn Puree,1,"4,95"
17961,54,Chicken Tikka,2,"4,95"
17960,55,Korma Sauce,1,"4,95"
17957,56,Prawn Puree,1,"4,95"
17950,56,Prawn Puree,1,"4,95"
17946,54,Chicken Tikka,1,"4,95"
17941,56,Prawn Puree,1,"4,95"
17941,54,Chicken Tikka,1,"4,95"
17928,64,Sheek Kehab,1,"4,95"
17923,56,Prawn Puree,1,"4,95"
17913,58,Chana Chaat,1,"4,95"
17906,56,Prawn Puree,2,"4,95"
17903,61,Garlic Chicken Rice,1,"4,95"
17896,53,Tandoori Chicken,1,"4,95"
17891,51,Chicken Chaat,1,"4,95"
17883,56,Prawn Puree,1,"4,95"
17879,63,Lamb Tikka,1,"4,95"
17870,51,Chicken Chaat,1,"4,95"
17868,57,Chicken Pakora,1,"4,95"
17868,51,Chicken Chaat,1,"4,95"
17866,51,Chicken Chaat,2,"4,95"
17854,54,Chicken Tikka,1,"4,95"
17849,55,Korma Sauce,1,"4,95"
17848,54,Chicken Tikka,1,"4,95"
17845,54,Chicken Tikka,1,"4,95"
17841,57,Chicken Pakora,1,"4,95"
17840,53,Tandoori Chicken,1,"4,95"
17838,54,Chicken Tikka,2,"4,95"
17838,64,Sheek Kehab,2,"4,95"
17836,54,Chicken Tikka,1,"4,95"
17832,56,Prawn Puree,1,"4,95"
17831,51,Chicken Chaat,1,"4,95"
17830,53,Tandoori Chicken,1,"4,95"
17825,63,Lamb Tikka,1,"4,95"
17821,59,Aloo Chaat,1,"4,95"
17797,54,Chicken Tikka,1,"4,95"
17793,57,Chicken Pakora,1,"4,95"
17791,56,Prawn Puree,1,"4,95"
17790,64,Sheek Kehab,1,"4,95"
17788,56,Prawn Puree,1,"4,95"
17778,51,Chicken Chaat,1,"4,95"
17769,56,Prawn Puree,1,"4,95"
17769,51,Chicken Chaat,1,"4,95"
17768,61,Garlic Chicken Rice,1,"4,95"
17766,53,Tandoori Chicken,1,"4,95"
17763,54,Chicken Tikka,1,"4,95"
17758,62,Masala Sauce,1,"4,95"
17743,54,Chicken Tikka,1,"4,95"
17723,62,Masala Sauce,1,"4,95"
17712,53,Tandoori Chicken,1,"4,95"
17708,54,Chicken Tikka,3,"4,95"
17705,63,Lamb Tikka,1,"4,95"
17705,58,Chana Chaat,1,"4,95"
17705,64,Sheek Kehab,4,"4,95"
17703,62,Masala Sauce,1,"4,95"
17700,63,Lamb Tikka,1,"4,95"
17699,64,Sheek Kehab,1,"4,95"
17698,62,Masala Sauce,1,"4,95"
17697,51,Chicken Chaat,1,"4,95"
17684,54,Chicken Tikka,1,"4,95"
17684,64,Sheek Kehab,1,"4,95"
17684,51,Chicken Chaat,1,"4,95"
17679,61,Garlic Chicken Rice,1,"4,95"
17671,51,Chicken Chaat,1,"4,95"
17670,54,Chicken Tikka,1,"4,95"
17668,56,Prawn Puree,1,"4,95"
17667,53,Tandoori Chicken,1,"4,95"
17667,64,Sheek Kehab,1,"4,95"
17661,64,Sheek Kehab,1,"4,95"
17659,57,Chicken Pakora,1,"4,95"
17659,51,Chicken Chaat,1,"4,95"
17650,57,Chicken Pakora,1,"4,95"
17647,64,Sheek Kehab,1,"4,95"
17643,56,Prawn Puree,1,"4,95"
17641,53,Tandoori Chicken,2,"4,95"
17637,56,Prawn Puree,1,"4,95"
17626,55,Korma Sauce,1,"4,95"
17604,61,Garlic Chicken Rice,1,"4,95"
17602,55,Korma Sauce,1,"4,95"
17601,53,Tandoori Chicken,1,"4,95"
17585,57,Chicken Pakora,2,"4,95"
17573,54,Chicken Tikka,1,"4,95"
17573,56,Prawn Puree,1,"4,95"
17570,53,Tandoori Chicken,1,"4,95"
17569,51,Chicken Chaat,2,"4,95"
17559,56,Prawn Puree,1,"4,95"
17558,56,Prawn Puree,2,"4,95"
17552,54,Chicken Tikka,1,"4,95"
17537,56,Prawn Puree,1,"4,95"
17535,64,Sheek Kehab,1,"4,95"
17533,51,Chicken Chaat,1,"4,95"
17533,54,Chicken Tikka,1,"4,95"
17528,53,Tandoori Chicken,1,"4,95"
17520,64,Sheek Kehab,1,"4,95"
17520,53,Tandoori Chicken,1,"4,95"
17519,61,Garlic Chicken Rice,2,"4,95"
17514,55,Korma Sauce,1,"4,95"
17513,64,Sheek Kehab,1,"4,95"
17512,64,Sheek Kehab,1,"4,95"
17510,57,Chicken Pakora,1,"4,95"
17509,55,Korma Sauce,1,"4,95"
17501,61,Garlic Chicken Rice,1,"4,95"
17501,56,Prawn Puree,1,"4,95"
17500,51,Chicken Chaat,1,"4,95"
17484,57,Chicken Pakora,1,"4,95"
17484,59,Aloo Chaat,1,"4,95"
17483,54,Chicken Tikka,1,"4,95"
17480,54,Chicken Tikka,1,"4,95"
17475,55,Korma Sauce,1,"4,95"
17462,51,Chicken Chaat,1,"4,95"
17462,58,Chana Chaat,1,"4,95"
17456,54,Chicken Tikka,1,"4,95"
17452,63,Lamb Tikka,1,"4,95"
17450,54,Chicken Tikka,1,"4,95"
17442,51,Chicken Chaat,1,"4,95"
17442,55,Korma Sauce,1,"4,95"
17440,64,Sheek Kehab,1,"4,95"
17437,56,Prawn Puree,1,"4,95"
17435,55,Korma Sauce,1,"4,95"
17424,51,Chicken Chaat,2,"4,95"
17421,56,Prawn Puree,2,"4,95"
17420,64,Sheek Kehab,1,"4,95"
17417,54,Chicken Tikka,1,"4,95"
17415,54,Chicken Tikka,1,"4,95"
17413,64,Sheek Kehab,1,"4,95"
17413,51,Chicken Chaat,1,"4,95"
17410,62,Masala Sauce,1,"4,95"
17406,64,Sheek Kehab,1,"4,95"
17397,54,Chicken Tikka,1,"4,95"
17387,57,Chicken Pakora,1,"4,95"
17386,51,Chicken Chaat,1,"4,95"
17383,62,Masala Sauce,1,"4,95"
17373,51,Chicken Chaat,1,"4,95"
17373,62,Masala Sauce,1,"4,95"
17372,53,Tandoori Chicken,1,"4,95"
17369,53,Tandoori Chicken,1,"4,95"
17369,59,Aloo Chaat,1,"4,95"
17367,56,Prawn Puree,1,"4,95"
17364,54,Chicken Tikka,1,"4,95"
17363,64,Sheek Kehab,1,"4,95"
17356,56,Prawn Puree,1,"4,95"
17355,54,Chicken Tikka,1,"4,95"
17354,61,Garlic Chicken Rice,2,"4,95"
17352,51,Chicken Chaat,1,"4,95"
17351,62,Masala Sauce,1,"4,95"
17330,51,Chicken Chaat,1,"4,95"
17329,58,Chana Chaat,1,"4,95"
17328,59,Aloo Chaat,1,"4,95"
17326,60,Paneer Pakora,1,"4,95"
17323,54,Chicken Tikka,1,"4,95"
17316,64,Sheek Kehab,1,"4,95"
17315,51,Chicken Chaat,2,"4,95"
17309,51,Chicken Chaat,1,"4,95"
17308,51,Chicken Chaat,1,"4,95"
17303,57,Chicken Pakora,1,"4,95"
17302,60,Paneer Pakora,1,"4,95"
17298,57,Chicken Pakora,1,"4,95"
17297,54,Chicken Tikka,1,"4,95"
17293,64,Sheek Kehab,1,"4,95"
17291,56,Prawn Puree,1,"4,95"
17284,56,Prawn Puree,1,"4,95"
17284,57,Chicken Pakora,1,"4,95"
17281,64,Sheek Kehab,1,"4,95"
17271,61,Garlic Chicken Rice,1,"4,95"
17269,62,Masala Sauce,1,"4,95"
17267,54,Chicken Tikka,1,"4,95"
17265,64,Sheek Kehab,1,"4,95"
17263,56,Prawn Puree,2,"4,95"
17259,51,Chicken Chaat,1,"4,95"
17257,57,Chicken Pakora,2,"4,95"
17256,53,Tandoori Chicken,1,"4,95"
17256,54,Chicken Tikka,1,"4,95"
17254,51,Chicken Chaat,1,"4,95"
17254,55,Korma Sauce,1,"4,95"
17251,64,Sheek Kehab,1,"4,95"
17251,60,Paneer Pakora,1,"4,95"
17245,51,Chicken Chaat,1,"4,95"
17245,57,Chicken Pakora,1,"4,95"
17235,54,Chicken Tikka,1,"4,95"
17229,53,Tandoori Chicken,1,"4,95"
17229,51,Chicken Chaat,1,"4,95"
17226,63,Lamb Tikka,1,"4,95"
17211,56,Prawn Puree,1,"4,95"
17204,59,Aloo Chaat,1,"4,95"
17176,59,Aloo Chaat,1,"4,95"
17168,54,Chicken Tikka,1,"4,95"
17166,56,Prawn Puree,1,"4,95"
17164,64,Sheek Kehab,1,"4,95"
17161,57,Chicken Pakora,2,"4,95"
17160,56,Prawn Puree,1,"4,95"
17157,59,Aloo Chaat,1,"4,95"
17154,53,Tandoori Chicken,1,"4,95"
17150,54,Chicken Tikka,1,"4,95"
17145,62,Masala Sauce,1,"4,95"
17144,55,Korma Sauce,1,"4,95"
17130,51,Chicken Chaat,1,"4,95"
17119,55,Korma Sauce,1,"4,95"
17114,62,Masala Sauce,1,"4,95"
17114,60,Paneer Pakora,1,"4,95"
17113,56,Prawn Puree,1,"4,95"
17110,54,Chicken Tikka,1,"4,95"
17108,64,Sheek Kehab,1,"4,95"
17093,54,Chicken Tikka,1,"4,95"
17093,51,Chicken Chaat,3,"4,95"
17092,63,Lamb Tikka,1,"4,95"
17090,54,Chicken Tikka,1,"4,95"
17081,58,Chana Chaat,1,"4,95"
17073,51,Chicken Chaat,1,"4,95"
17067,51,Chicken Chaat,1,"4,95"
17058,51,Chicken Chaat,1,"4,95"
17057,62,Masala Sauce,1,"4,95"
17054,57,Chicken Pakora,1,"4,95"
17053,61,Garlic Chicken Rice,1,"4,95"
17046,56,Prawn Puree,1,"4,95"
17046,55,Korma Sauce,1,"4,95"
17045,64,Sheek Kehab,1,"4,95"
17041,62,Masala Sauce,1,"4,95"
17031,64,Sheek Kehab,2,"4,95"
17021,53,Tandoori Chicken,1,"4,95"
17020,62,Masala Sauce,1,"4,95"
17019,57,Chicken Pakora,1,"4,95"
17019,61,Garlic Chicken Rice,1,"4,95"
17017,57,Chicken Pakora,1,"4,95"
17013,62,Masala Sauce,1,"4,95"
17008,51,Chicken Chaat,1,"4,95"
17005,54,Chicken Tikka,1,"4,95"
17000,54,Chicken Tikka,2,"4,95"
16998,56,Prawn Puree,1,"4,95"
16995,54,Chicken Tikka,1,"4,95"
16993,54,Chicken Tikka,1,"4,95"
16985,61,Garlic Chicken Rice,2,"4,95"
16984,57,Chicken Pakora,1,"4,95"
16983,55,Korma Sauce,1,"4,95"
16981,57,Chicken Pakora,1,"4,95"
16981,51,Chicken Chaat,1,"4,95"
16974,55,Korma Sauce,1,"4,95"
16973,51,Chicken Chaat,1,"4,95"
16968,56,Prawn Puree,1,"4,95"
16967,54,Chicken Tikka,1,"4,95"
16964,51,Chicken Chaat,4,"4,95"
16963,56,Prawn Puree,1,"4,95"
16963,55,Korma Sauce,1,"4,95"
16962,56,Prawn Puree,1,"4,95"
16958,54,Chicken Tikka,1,"4,95"
16953,51,Chicken Chaat,1,"4,95"
16952,63,Lamb Tikka,1,"4,95"
16942,55,Korma Sauce,1,"4,95"
16938,55,Korma Sauce,1,"4,95"
16938,62,Masala Sauce,1,"4,95"
16938,64,Sheek Kehab,1,"4,95"
16937,53,Tandoori Chicken,1,"4,95"
16931,53,Tandoori Chicken,1,"4,95"
16927,51,Chicken Chaat,2,"4,95"
16919,56,Prawn Puree,1,"4,95"
16916,64,Sheek Kehab,1,"4,95"
16911,64,Sheek Kehab,1,"4,95"
16901,54,Chicken Tikka,1,"4,95"
16894,54,Chicken Tikka,1,"4,95"
16891,54,Chicken Tikka,1,"4,95"
16889,62,Masala Sauce,1,"4,95"
16887,64,Sheek Kehab,1,"4,95"
16884,57,Chicken Pakora,1,"4,95"
16876,54,Chicken Tikka,1,"4,95"
16871,51,Chicken Chaat,1,"4,95"
16863,53,Tandoori Chicken,1,"4,95"
16861,64,Sheek Kehab,1,"4,95"
16860,56,Prawn Puree,1,"4,95"
16847,64,Sheek Kehab,1,"4,95"
16841,63,Lamb Tikka,1,"4,95"
16840,56,Prawn Puree,1,"4,95"
16836,56,Prawn Puree,1,"4,95"
16830,53,Tandoori Chicken,1,"4,95"
16816,53,Tandoori Chicken,2,"4,95"
16816,56,Prawn Puree,1,"4,95"
16811,64,Sheek Kehab,1,"4,95"
16799,63,Lamb Tikka,1,"4,95"
16799,54,Chicken Tikka,1,"4,95"
16794,64,Sheek Kehab,1,"4,95"
16791,56,Prawn Puree,1,"4,95"
16788,63,Lamb Tikka,1,"4,95"
16788,51,Chicken Chaat,1,"4,95"
16787,56,Prawn Puree,1,"4,95"
16775,56,Prawn Puree,1,"4,95"
16770,62,Masala Sauce,1,"4,95"
16769,64,Sheek Kehab,1,"4,95"
16761,53,Tandoori Chicken,1,"4,95"
16742,51,Chicken Chaat,2,"4,95"
16741,63,Lamb Tikka,1,"4,95"
16731,57,Chicken Pakora,1,"4,95"
16730,57,Chicken Pakora,1,"4,95"
16729,54,Chicken Tikka,1,"4,95"
16725,54,Chicken Tikka,1,"4,95"
16724,64,Sheek Kehab,1,"4,95"
16722,57,Chicken Pakora,1,"4,95"
16716,53,Tandoori Chicken,1,"4,95"
16710,53,Tandoori Chicken,1,"4,95"
16710,58,Chana Chaat,1,"4,95"
16707,55,Korma Sauce,1,"4,95"
16704,60,Paneer Pakora,1,"4,95"
16697,63,Lamb Tikka,1,"4,95"
16692,51,Chicken Chaat,1,"4,95"
16687,56,Prawn Puree,1,"4,95"
16686,53,Tandoori Chicken,1,"4,95"
16686,54,Chicken Tikka,1,"4,95"
16682,51,Chicken Chaat,1,"4,95"
16682,62,Masala Sauce,1,"4,95"
16677,56,Prawn Puree,1,"4,95"
16663,64,Sheek Kehab,1,"4,95"
16660,54,Chicken Tikka,1,"4,95"
16654,56,Prawn Puree,1,"4,95"
16652,54,Chicken Tikka,1,"4,95"
16643,54,Chicken Tikka,1,"4,95"
16639,62,Masala Sauce,1,"4,95"
16637,62,Masala Sauce,1,"4,95"
16634,53,Tandoori Chicken,1,"4,95"
16633,51,Chicken Chaat,1,"4,95"
16632,57,Chicken Pakora,1,"4,95"
16632,54,Chicken Tikka,1,"4,95"
16627,51,Chicken Chaat,1,"4,95"
16622,56,Prawn Puree,1,"4,95"
16615,55,Korma Sauce,1,"4,95"
16613,60,Paneer Pakora,1,"4,95"
16613,51,Chicken Chaat,1,"4,95"
16613,55,Korma Sauce,1,"4,95"
16612,56,Prawn Puree,1,"4,95"
16612,60,Paneer Pakora,1,"4,95"
16612,51,Chicken Chaat,1,"4,95"
16612,62,Masala Sauce,1,"4,95"
16611,51,Chicken Chaat,1,"4,95"
16611,59,Aloo Chaat,1,"4,95"
16608,64,Sheek Kehab,1,"4,95"
16593,57,Chicken Pakora,1,"4,95"
16591,54,Chicken Tikka,1,"4,95"
16577,54,Chicken Tikka,1,"4,95"
16576,61,Garlic Chicken Rice,2,"4,95"
16570,54,Chicken Tikka,1,"4,95"
16564,54,Chicken Tikka,1,"4,95"
16557,64,Sheek Kehab,1,"4,95"
16556,51,Chicken Chaat,1,"4,95"
16537,57,Chicken Pakora,1,"4,95"
16534,64,Sheek Kehab,1,"4,95"
16525,53,Tandoori Chicken,1,"4,95"
16525,54,Chicken Tikka,1,"4,95"
16516,51,Chicken Chaat,1,"4,95"
16514,62,Masala Sauce,1,"4,95"
16510,51,Chicken Chaat,1,"4,95"
16507,64,Sheek Kehab,1,"4,95"
16490,54,Chicken Tikka,1,"4,95"
16486,55,Korma Sauce,1,"4,95"
16482,56,Prawn Puree,2,"4,95"
16469,56,Prawn Puree,1,"4,95"
16468,55,Korma Sauce,1,"4,95"
16465,51,Chicken Chaat,1,"4,95"
16463,56,Prawn Puree,1,"4,95"
16461,56,Prawn Puree,1,"4,95"
16460,54,Chicken Tikka,1,"4,95"
16459,57,Chicken Pakora,1,"4,95"
16456,54,Chicken Tikka,1,"4,95"
16454,57,Chicken Pakora,1,"4,95"
16453,54,Chicken Tikka,1,"4,95"
16453,56,Prawn Puree,1,"4,95"
16446,54,Chicken Tikka,1,"4,95"
16446,57,Chicken Pakora,1,"4,95"
16444,64,Sheek Kehab,1,"4,95"
16440,63,Lamb Tikka,1,"4,95"
16440,60,Paneer Pakora,1,"4,95"
16439,63,Lamb Tikka,1,"4,95"
16439,60,Paneer Pakora,1,"4,95"
16438,63,Lamb Tikka,1,"4,95"
16438,60,Paneer Pakora,1,"4,95"
16437,63,Lamb Tikka,1,"4,95"
16437,60,Paneer Pakora,1,"4,95"
16436,63,Lamb Tikka,1,"4,95"
16436,60,Paneer Pakora,1,"4,95"
16435,63,Lamb Tikka,1,"4,95"
16435,60,Paneer Pakora,1,"4,95"
16434,63,Lamb Tikka,1,"4,95"
16434,60,Paneer Pakora,1,"4,95"
16433,63,Lamb Tikka,1,"4,95"
16433,60,Paneer Pakora,1,"4,95"
16420,51,Chicken Chaat,1,"4,95"
16414,57,Chicken Pakora,1,"4,95"
16414,51,Chicken Chaat,1,"4,95"
16409,61,Garlic Chicken Rice,1,"4,95"
16400,51,Chicken Chaat,1,"4,95"
16400,56,Prawn Puree,2,"4,95"
16399,56,Prawn Puree,1,"4,95"
16391,64,Sheek Kehab,1,"4,95"
16389,56,Prawn Puree,1,"4,95"
16385,55,Korma Sauce,1,"4,95"
16384,62,Masala Sauce,1,"4,95"
16378,54,Chicken Tikka,1,"4,95"
16377,64,Sheek Kehab,1,"4,95"
16370,54,Chicken Tikka,1,"4,95"
16363,62,Masala Sauce,1,"4,95"
16349,55,Korma Sauce,2,"4,95"
16347,56,Prawn Puree,1,"4,95"
16347,60,Paneer Pakora,1,"4,95"
16345,54,Chicken Tikka,1,"4,95"
16342,63,Lamb Tikka,1,"4,95"
16340,54,Chicken Tikka,1,"4,95"
16339,63,Lamb Tikka,1,"4,95"
16339,51,Chicken Chaat,1,"4,95"
16333,56,Prawn Puree,1,"4,95"
16327,55,Korma Sauce,1,"4,95"
16326,51,Chicken Chaat,2,"4,95"
16315,56,Prawn Puree,1,"4,95"
16307,53,Tandoori Chicken,1,"4,95"
16306,51,Chicken Chaat,1,"4,95"
16305,62,Masala Sauce,1,"4,95"
16304,51,Chicken Chaat,1,"4,95"
16304,56,Prawn Puree,1,"4,95"
16301,56,Prawn Puree,1,"4,95"
16293,56,Prawn Puree,1,"4,95"
16268,51,Chicken Chaat,1,"4,95"
16262,57,Chicken Pakora,1,"4,95"
16255,62,Masala Sauce,1,"4,95"
16242,54,Chicken Tikka,1,"4,95"
16238,56,Prawn Puree,1,"4,95"
16237,54,Chicken Tikka,1,"4,95"
16234,64,Sheek Kehab,1,"4,95"
16222,59,Aloo Chaat,1,"4,95"
16222,57,Chicken Pakora,1,"4,95"
16213,64,Sheek Kehab,1,"4,95"
16211,53,Tandoori Chicken,1,"4,95"
16211,56,Prawn Puree,1,"4,95"
16207,54,Chicken Tikka,1,"4,95"
16206,56,Prawn Puree,1,"4,95"
16203,64,Sheek Kehab,1,"4,95"
16200,51,Chicken Chaat,1,"4,95"
16196,54,Chicken Tikka,1,"4,95"
16181,56,Prawn Puree,1,"4,95"
16181,51,Chicken Chaat,1,"4,95"
16175,63,Lamb Tikka,1,"4,95"
16174,51,Chicken Chaat,1,"4,95"
16174,63,Lamb Tikka,1,"4,95"
16168,54,Chicken Tikka,1,"4,95"
16151,54,Chicken Tikka,1,"4,95"
16142,54,Chicken Tikka,1,"4,95"
16141,59,Aloo Chaat,1,"4,95"
16132,51,Chicken Chaat,1,"4,95"
16131,51,Chicken Chaat,1,"4,95"
16129,64,Sheek Kehab,1,"4,95"
16115,64,Sheek Kehab,1,"4,95"
16108,57,Chicken Pakora,1,"4,95"
16108,59,Aloo Chaat,1,"4,95"
16105,56,Prawn Puree,1,"4,95"
16105,55,Korma Sauce,1,"4,95"
16102,64,Sheek Kehab,1,"4,95"
16100,51,Chicken Chaat,1,"4,95"
16095,54,Chicken Tikka,2,"4,95"
16094,54,Chicken Tikka,1,"4,95"
16094,64,Sheek Kehab,1,"4,95"
16093,61,Garlic Chicken Rice,1,"4,95"
16092,54,Chicken Tikka,1,"4,95"
16091,54,Chicken Tikka,1,"4,95"
16090,56,Prawn Puree,1,"4,95"
16087,51,Chicken Chaat,1,"4,95"
16085,64,Sheek Kehab,1,"4,95"
16083,62,Masala Sauce,1,"4,95"
16078,61,Garlic Chicken Rice,1,"4,95"
16076,64,Sheek Kehab,1,"4,95"
16072,54,Chicken Tikka,1,"4,95"
16068,51,Chicken Chaat,2,"4,95"
16065,54,Chicken Tikka,1,"4,95"
16063,58,Chana Chaat,1,"4,95"
16063,57,Chicken Pakora,1,"4,95"
16057,54,Chicken Tikka,1,"4,95"
16055,64,Sheek Kehab,1,"4,95"
16053,54,Chicken Tikka,1,"4,95"
16043,62,Masala Sauce,1,"4,95"
16042,55,Korma Sauce,1,"4,95"
16039,56,Prawn Puree,1,"4,95"
16029,51,Chicken Chaat,1,"4,95"
16020,51,Chicken Chaat,1,"4,95"
15983,54,Chicken Tikka,1,"4,95"
15974,54,Chicken Tikka,1,"4,95"
15965,56,Prawn Puree,1,"4,95"
15964,61,Garlic Chicken Rice,1,"4,95"
15962,63,Lamb Tikka,1,"4,95"
15961,58,Chana Chaat,1,"4,95"
15960,64,Sheek Kehab,1,"4,95"
15958,56,Prawn Puree,1,"4,95"
15921,56,Prawn Puree,1,"4,95"
15920,54,Chicken Tikka,1,"4,95"
15911,56,Prawn Puree,1,"4,95"
15903,54,Chicken Tikka,1,"4,95"
15892,55,Korma Sauce,1,"4,95"
15892,60,Paneer Pakora,1,"4,95"
15875,56,Prawn Puree,1,"4,95"
15835,64,Sheek Kehab,1,"4,95"
15739,53,Tandoori Chicken,1,"4,95"
15738,53,Tandoori Chicken,1,"4,95"
15734,64,Sheek Kehab,1,"4,95"
15734,51,Chicken Chaat,1,"4,95"
15734,62,Masala Sauce,1,"4,95"
15727,64,Sheek Kehab,1,"4,95"
15726,64,Sheek Kehab,1,"4,95"
15725,54,Chicken Tikka,1,"4,95"
15725,56,Prawn Puree,1,"4,95"
15725,51,Chicken Chaat,1,"4,95"
15722,62,Masala Sauce,1,"4,95"
